0,252
100,252
200,252
301,252
401,252
501,252
602,252
702,252
802,252
903,252
1003,252
1103,252
1204,252
1305,252
1405,252
1506,252
1606,252
1707,252
1807,252
1907,252
2008,252
2109,252
2209,252
2310,252
2410,251
2510,252
2611,252
2711,252
2811,252
2912,252
3013,252
3113,252
3214,252
3314,252
3415,252
3515,252
3615,252
3716,252
3816,252
3917,252
4018,252
4118,253
4218,254
4319,255
4419,257
4519,259
4620,260
4720,262
4822,264
4922,265
5022,267
5123,268
5223,269
5323,270
5424,271
5524,272
5624,273
5726,273
5826,274
5926,275
6027,275
6127,276
6227,276
6328,277
6428,277
6529,278
6630,278
6730,279
6831,279
6931,280
7031,280
7132,280
7232,281
7332,281
7433,282
7534,282
7634,282
7735,282
7835,283
7936,283
8036,283
8136,283
8237,284
8337,284
8438,284
8539,284
8639,284
8739,284
8840,285
8940,285
9040,285
9141,285
9241,285
9342,285
9443,286
9543,286
9644,286
9744,286
9844,286
9945,286
10045,287
10146,287
10247,287
10347,287
10447,287
10548,287
10648,287
10748,287
10850,287
10950,288
11051,287
11151,287
11251,288
11352,288
11452,288
11553,288
11654,288
11754,288
11854,288
11955,288
12055,288
12156,288
12257,288
12357,288
12457,288
12558,288
12658,288
12759,289
12860,289
12960,288
13061,289
13161,289
13261,289
13362,289
13463,289
13563,289
13664,289
13764,289
13864,289
13965,289
14065,289
14167,289
14267,289
14367,289
14468,289
14568,289
14668,289
14770,289
14870,289
14970,289
15071,289
15171,288
15271,287
15372,286
15473,285
15574,284
15674,284
15774,283
15875,282
15975,281
16076,281
16177,280
16277,280
16377,279
16478,278
16578,278
16678,277
16780,277
16880,276
16980,276
17081,276
17181,275
17282,275
17383,274
17483,274
17584,273
17684,273
17784,273
17885,272
17985,272
18086,272
18187,271
18287,271
18387,271
18488,270
18588,270
18690,270
18790,270
18890,269
18991,269
19091,269
19191,268
19293,268
19393,268
19493,268
19594,267
19694,267
19794,267
19895,267
19996,266
20097,266
20197,266
20297,266
20398,265
20498,265
20599,265
20700,265
20800,265
20900,264
21001,264
21101,264
21201,264
21303,264
21403,263
21504,263
21604,263
21704,263
21805,263
21906,263
22006,262
22107,262
22207,262
22307,262
22408,262
22508,261
22609,261
22710,261
22810,261
22910,261
23011,260
23111,260
23213,260
23313,260
23413,260
23514,260
23614,260
23714,259
23815,259
23916,259
24016,260
24117,261
24217,264
24317,266
24418,269
24519,270
24620,271
24720,272
24820,273
24921,273
25021,273
25121,273
25223,273
25323,273
25423,274
25524,275
25624,275
25724,276
25826,277
25926,278
26027,279
26127,280
26227,281
26328,282
26428,282
26529,283
26630,283
26730,283
26830,282
26931,281
27031,280
27132,279
27233,279
27333,278
27433,277
27534,276
27634,275
27736,274
27836,273
27936,272
28037,271
28137,270
28237,269
28338,268
28439,268
28539,267
28640,266
28740,266
28840,265
28941,265
29042,264
29143,264
29243,263
29343,263
29444,263
29544,262
29644,262
29746,262
29846,261
29946,261
30047,261
30147,261
30247,260
30349,260
30449,260
30550,260
30650,260
30750,260
30851,259
30952,259
31052,259
31153,259
31253,258
31353,258
31454,258
31554,258
31655,258
31756,258
31856,258
31956,258
32057,258
32157,258
32259,258
32359,258
32459,258
32560,257
32660,257
32760,257
32861,257
32962,257
33062,257
33163,257
33263,256
33363,256
33464,256
33565,256
33666,256
33766,256
33866,256
33967,256
34067,256
34167,256
34269,255
34369,255
34469,255
34570,254
34670,254
34770,254
34872,254
34972,255
35073,255
35173,255
35273,256
35374,256
35474,256
35575,257
35676,259
35776,260
35876,261
35977,262
36077,263
36178,264
36279,265
36379,266
36480,266
36580,266
36680,268
36782,268
36882,269
36982,270
37083,270
37183,270
37283,270
37384,270
37485,270
37585,269
37686,269
37786,270
37886,271
37987,271
38088,271
38189,271
38289,271
38389,271
38490,271
38590,271
38690,272
38792,271
38892,271
38992,270
39093,270
39193,270
39293,270
39395,270
39495,270
39596,270
39696,270
39796,270
39897,269
39998,269
40098,269
40199,269
40299,270
40399,270
40500,269
40600,269
40701,269
40802,268
40902,268
41003,268
41103,267
41203,267
41305,266
41405,266
41505,266
41606,265
41706,265
41806,265
41907,265
42008,264
42108,264
42209,264
42309,264
42409,263
42510,263
42611,263
42712,263
42812,262
42912,262
43013,262
43113,262
43213,262
43315,262
43415,262
43515,262
43616,261
43716,261
43816,261
43918,261
44018,261
44119,261
44219,261
44319,260
44420,261
44521,261
44621,261
44722,261
44822,260
